gene,pval
mRNA.mRNA.MSTRG.7839.1,4.776592341
mRNA.mRNA.MSTRG.7840.1,5.434633964
mRNA.mRNA.MSTRG.7841.1,2.339791299
mRNA.mRNA.MSTRG.7842.1,6.125986689
mRNA.mRNA.MSTRG.7843.1,7.302079587
mRNA.mRNA.MSTRG.7844.1,5.071783652
mRNA.mRNA.MSTRG.7845.1,3.031024365
mRNA.mRNA.MSTRG.7846.1,2.872884212
mRNA.mRNA.MSTRG.7847.1,3.383618941
mRNA.mRNA.MSTRG.7848.1,4.984240459
mRNA.mRNA.MSTRG.7849.1,0.737961498
mRNA.mRNA.MSTRG.7850.1,6.306974145
mRNA.mRNA.MSTRG.7851.1,5.821332889
mRNA.mRNA.MSTRG.7855.1,4.984241611
mRNA.mRNA.MSTRG.7856.1,5.009800427
mRNA.mRNA.MSTRG.7857.1,5.918992851
mRNA.mRNA.MSTRG.7860.1,3.218066931
mRNA.mRNA.MSTRG.7861.1,4.568758781
mRNA.mRNA.MSTRG.7862.1,3.734939147
mRNA.mRNA.MSTRG.7862.2,4.759017309
mRNA.mRNA.MSTRG.7863.1,3.031024363
mRNA.mRNA.MSTRG.7864.1,5.243196206
mRNA.mRNA.MSTRG.7866.1,5.047308875
mRNA.mRNA.MSTRG.7867.1,3.49639931
mRNA.mRNA.MSTRG.7868.1,4.585851831
mRNA.mRNA.MSTRG.7869.1,4.904731397
mRNA.mRNA.MSTRG.7870.1,2.16881792
mRNA.mRNA.MSTRG.7871.1,4.799768089
mRNA.mRNA.MSTRG.7871.2,2.450767024
mRNA.mRNA.MSTRG.7873.1,5.58673518
mRNA.mRNA.MSTRG.7874.1,4.13280253
mRNA.mRNA.MSTRG.7874.2,5.660233724
mRNA.mRNA.MSTRG.7875.1,2.756923893
mRNA.mRNA.MSTRG.7876.1,0.469809432
mRNA.mRNA.MSTRG.7877.1,2.756923913
mRNA.mRNA.MSTRG.7878.1,3.847707383
mRNA.mRNA.MSTRG.7879.1,2.075079395
mRNA.mRNA.MSTRG.7880.1,4.602746172
mRNA.mRNA.MSTRG.7882.1,3.343977985
mRNA.mRNA.MSTRG.7888.1,1.750629554
mRNA.mRNA.MSTRG.7889.1,4.008481881
mRNA.mRNA.MSTRG.7890.1,4.684371785
mRNA.mRNA.MSTRG.7891.1,6.041769325
mRNA.mRNA.MSTRG.7892.1,4.242074192
mRNA.mRNA.MSTRG.7893.1,3.956856166
mRNA.mRNA.MSTRG.7894.1,2.409531344
mRNA.mRNA.MSTRG.7894.2,3.733111776
mRNA.mRNA.MSTRG.7895.1,2.816068198
mRNA.mRNA.MSTRG.7896.1,3.760060076
mRNA.mRNA.MSTRG.7897.1,3.698523096
mRNA.mRNA.MSTRG.7898.1,4.461704346
mRNA.mRNA.MSTRG.7899.1,3.34398295
mRNA.mRNA.MSTRG.7900.1,1.331381971
mRNA.mRNA.MSTRG.7901.1,3.982899692
mRNA.mRNA.MSTRG.7904.1,5.071783447
mRNA.mRNA.MSTRG.7905.1,1.331382768
mRNA.mRNA.MSTRG.7906.1,4.405043387
mRNA.mRNA.MSTRG.7908.1,3.566967448
mRNA.mRNA.MSTRG.7909.1,5.842823799
mRNA.mRNA.MSTRG.7910.1,4.971290529
mRNA.mRNA.MSTRG.7911.1,4.945034255
mRNA.mRNA.MSTRG.7915.1,3.532113834
mRNA.mRNA.MSTRG.7916.1,4.198284647
mRNA.mRNA.MSTRG.7918.1,6.850284772
mRNA.mRNA.MSTRG.7919.1,1.867077562
mRNA.mRNA.MSTRG.7920.1,1.331382069
mRNA.mRNA.MSTRG.7921.1,3.26127001
mRNA.mRNA.MSTRG.7923.1,5.022411899
mRNA.mRNA.MSTRG.7924.1,3.634244547
mRNA.mRNA.MSTRG.7925.1,2.93711122
mRNA.mRNA.MSTRG.7927.1,5.637588992
mRNA.mRNA.MSTRG.7928.1,2.980251292
mRNA.mRNA.MSTRG.7929.1,2.98021314
mRNA.mRNA.MSTRG.7930.1,2.630821864
mRNA.mRNA.MSTRG.7931.1,2.872884177
mRNA.mRNA.MSTRG.7932.1,3.365794687
mRNA.mRNA.MSTRG.7932.2,5.968406504
mRNA.mRNA.MSTRG.7934.1,1.485070303
mRNA.mRNA.MSTRG.7935.1,5.210504571
mRNA.mRNA.MSTRG.7937.1,5.00980026
mRNA.mRNA.MSTRG.7938.1,4.516223527
mRNA.mRNA.MSTRG.7939.1,5.31670241
mRNA.mRNA.MSTRG.7940.1,4.480107172
mRNA.mRNA.MSTRG.7941.1,6.154911649
mRNA.mRNA.MSTRG.7942.1,3.031024712
mRNA.mRNA.MSTRG.7943.1,3.395716876
mRNA.mRNA.MSTRG.7943.2,2.610200846
mRNA.mRNA.MSTRG.7944.1,5.047308835
mRNA.mRNA.MSTRG.7945.1,6.416135024
mRNA.mRNA.MSTRG.7946.1,6.387173574
mRNA.mRNA.MSTRG.7947.1,3.173530095
mRNA.mRNA.MSTRG.7948.1,6.333806083
mRNA.mRNA.MSTRG.7949.1,2.070623335
mRNA.mRNA.MSTRG.7950.1,6.839786617
mRNA.mRNA.MSTRG.7951.1,4.033618918
mRNA.mRNA.MSTRG.7952.1,4.673410248
mRNA.mRNA.MSTRG.7953.1,7.140822501
mRNA.mRNA.MSTRG.7954.1,4.220345891
mRNA.mRNA.MSTRG.7955.1,1.974823405
mRNA.mRNA.MSTRG.7956.1,2.980218166
mRNA.mRNA.MSTRG.7958.1,5.561176248
mRNA.mRNA.MSTRG.7959.1,5.653113835
mRNA.mRNA.MSTRG.7960.1,6.1274019
mRNA.mRNA.MSTRG.7961.1,4.198284656
mRNA.mRNA.MSTRG.7962.1,4.984241741
mRNA.mRNA.MSTRG.7963.1,7.506668764
mRNA.mRNA.MSTRG.7964.1,4.715771477
mRNA.mRNA.MSTRG.7965.1,6.48609288
mRNA.mRNA.MSTRG.7967.1,3.743033076
mRNA.mRNA.MSTRG.7968.1,3.835236623
mRNA.mRNA.MSTRG.7971.1,3.847698921
mRNA.mRNA.MSTRG.7972.1,1.997509491
mRNA.mRNA.MSTRG.7972.2,4.341640064
mRNA.mRNA.MSTRG.7973.1,3.70762463
mRNA.mRNA.MSTRG.7974.1,4.437603653
mRNA.mRNA.MSTRG.7975.1,5.347109888
mRNA.mRNA.MSTRG.7976.1,6.486092935
mRNA.mRNA.MSTRG.7980.1,4.58585169
mRNA.mRNA.MSTRG.7981.1,4.849180917
mRNA.mRNA.MSTRG.7983.1,6.926071078
mRNA.mRNA.MSTRG.7984.1,6.166321038
mRNA.mRNA.MSTRG.7985.1,4.443063669
mRNA.mRNA.MSTRG.7986.1,2.783689952
mRNA.mRNA.MSTRG.7986.2,2.303226446
mRNA.mRNA.MSTRG.7987.1,4.263516997
mRNA.mRNA.MSTRG.7988.1,2.980212741
mRNA.mRNA.MSTRG.7989.1,1.8670775
mRNA.mRNA.MSTRG.7990.1,5.059598283
mRNA.mRNA.MSTRG.7992.1,3.729619931
mRNA.mRNA.MSTRG.7993.1,4.220345869
mRNA.mRNA.MSTRG.7994.1,3.729619861
mRNA.mRNA.MSTRG.7995.1,2.695250122
mRNA.mRNA.MSTRG.7996.1,2.328006527
mRNA.mRNA.MSTRG.7997.1,5.923094683
mRNA.mRNA.MSTRG.8001.1,3.343977791
mRNA.mRNA.MSTRG.8002.1,2.87288557
mRNA.mRNA.MSTRG.8003.1,4.082614746
mRNA.mRNA.MSTRG.8004.1,3.634243789
mRNA.mRNA.MSTRG.8005.1,6.084492422
mRNA.mRNA.MSTRG.8007.1,1.229931084
mRNA.mRNA.MSTRG.8007.2,4.725122764
mRNA.mRNA.MSTRG.8008.1,5.022411851
mRNA.mRNA.MSTRG.8009.1,6.633126862
mRNA.mRNA.MSTRG.8010.1,4.533948105
mRNA.mRNA.MSTRG.8011.1,1.974823814
mRNA.mRNA.MSTRG.8012.1,1.892533218
mRNA.mRNA.MSTRG.8014.1,3.559040466
mRNA.mRNA.MSTRG.8015.1,2.630832168
mRNA.mRNA.MSTRG.8016.1,3.666741974
mRNA.mRNA.MSTRG.8017.1,6.090493844
mRNA.mRNA.MSTRG.8018.1,3.930333784
mRNA.mRNA.MSTRG.8019.1,3.553622266
mRNA.mRNA.MSTRG.8020.1,1.331382315
mRNA.mRNA.MSTRG.8021.1,4.36372366
mRNA.mRNA.MSTRG.8022.1,2.075080662
mRNA.mRNA.MSTRG.8023.1,3.303216203
mRNA.mRNA.MSTRG.8025.1,0.469825361
mRNA.mRNA.MSTRG.8027.1,4.19828404
mRNA.mRNA.MSTRG.8028.1,2.756923731
mRNA.mRNA.MSTRG.8030.1,4.60274599
mRNA.mRNA.MSTRG.8031.1,5.210504322
mRNA.mRNA.MSTRG.8032.1,7.203078748
mRNA.mRNA.MSTRG.8033.1,2.256837276
mRNA.mRNA.MSTRG.8034.1,4.424179141
mRNA.mRNA.MSTRG.8035.1,4.058324637
mRNA.mRNA.MSTRG.8036.1,3.819079209
mRNA.mRNA.MSTRG.8037.1,1.485070817
mRNA.mRNA.MSTRG.8038.1,6.11038629
mRNA.mRNA.MSTRG.8041.1,1.867077822
mRNA.mRNA.MSTRG.8043.1,3.600998002
mRNA.mRNA.MSTRG.8044.1,3.789871342
mRNA.mRNA.MSTRG.8045.1,1.623951049
mRNA.mRNA.MSTRG.8046.1,5.997742058
mRNA.mRNA.MSTRG.8047.1,1.623951064
mRNA.mRNA.MSTRG.8048.1,3.566967358
mRNA.mRNA.MSTRG.8049.1,5.958904721
mRNA.mRNA.MSTRG.8050.1,5.677243734
mRNA.mRNA.MSTRG.8051.1,4.358868596
mRNA.mRNA.MSTRG.8052.1,2.25683531
mRNA.mRNA.MSTRG.8053.1,5.009800419
mRNA.mRNA.MSTRG.8054.1,5.552362542
mRNA.mRNA.MSTRG.8055.1,5.685197194
mRNA.mRNA.MSTRG.8056.1,5.071783563
mRNA.mRNA.MSTRG.8057.1,5.107734166
mRNA.mRNA.MSTRG.8058.1,5.898615094
mRNA.mRNA.MSTRG.8060.1,1.485070939
mRNA.mRNA.MSTRG.8061.1,4.791404893
mRNA.mRNA.MSTRG.8062.1,4.082619961
mRNA.mRNA.MSTRG.8063.1,4.263481823
mRNA.mRNA.MSTRG.8064.1,6.481533064
mRNA.mRNA.MSTRG.8065.1,5.059598104
mRNA.mRNA.MSTRG.8066.1,2.872884008
mRNA.mRNA.MSTRG.8067.1,1.159347352
mRNA.mRNA.MSTRG.8068.1,7.513385311
mRNA.mRNA.MSTRG.8069.1,5.444039177
mRNA.mRNA.MSTRG.8070.1,4.65227385
mRNA.mRNA.MSTRG.8071.1,1.623952114
mRNA.mRNA.MSTRG.8072.1,7.078157461
mRNA.mRNA.MSTRG.8072.2,8.095991905
mRNA.mRNA.MSTRG.8072.3,3.526424337
mRNA.mRNA.MSTRG.8073.1,3.383619423
mRNA.mRNA.MSTRG.8075.1,6.387173668
mRNA.mRNA.MSTRG.8076.1,2.756924061
mRNA.mRNA.MSTRG.8077.1,1.485071151
mRNA.mRNA.MSTRG.8078.1,3.983831094
mRNA.mRNA.MSTRG.8078.2,3.788806659
mRNA.mRNA.MSTRG.8080.1,2.630822118
mRNA.mRNA.MSTRG.8082.1,2.418235983
mRNA.mRNA.MSTRG.8083.1,2.872884156
mRNA.mRNA.MSTRG.8085.1,2.16881849
mRNA.mRNA.MSTRG.8086.1,2.418255137
mRNA.mRNA.MSTRG.8087.1,1.48507058
mRNA.mRNA.MSTRG.8088.1,8.162497575
mRNA.mRNA.MSTRG.8089.1,1.750630286
mRNA.mRNA.MSTRG.8090.1,6.867838929
mRNA.mRNA.MSTRG.8093.1,3.847707196
mRNA.mRNA.MSTRG.8094.1,3.127575008
mRNA.mRNA.MSTRG.8095.1,3.760059647
mRNA.mRNA.MSTRG.8096.1,3.847707994
mRNA.mRNA.MSTRG.8097.1,5.264586282
mRNA.mRNA.MSTRG.8099.1,2.695250135
mRNA.mRNA.MSTRG.8100.1,3.789871379
mRNA.mRNA.MSTRG.8101.1,4.602746038
mRNA.mRNA.MSTRG.8102.1,5.603619238
mRNA.mRNA.MSTRG.8103.1,3.383622748
mRNA.mRNA.MSTRG.8104.1,5.898615082
mRNA.mRNA.MSTRG.8106.1,1.750630171
mRNA.mRNA.MSTRG.8107.1,5.762407838
mRNA.mRNA.MSTRG.8108.1,6.416135044
mRNA.mRNA.MSTRG.8109.1,4.863270203
mRNA.mRNA.MSTRG.8110.1,4.80606717
mRNA.mRNA.MSTRG.8112.1,1.881450731
mRNA.mRNA.MSTRG.8113.1,6.636703154
mRNA.mRNA.MSTRG.8115.1,3.080131547
mRNA.mRNA.MSTRG.8117.1,4.36599448
mRNA.mRNA.MSTRG.8118.1,5.534863854
mRNA.mRNA.MSTRG.8119.1,5.059597868
mRNA.mRNA.MSTRG.8120.1,5.552362414
mRNA.mRNA.MSTRG.8122.1,1.159348015
mRNA.mRNA.MSTRG.8123.1,4.058324488
mRNA.mRNA.MSTRG.8124.1,3.903313686
mRNA.mRNA.MSTRG.8125.1,5.724319083
mRNA.mRNA.MSTRG.8126.1,5.462667249
mRNA.mRNA.MSTRG.8127.1,4.849180751
mRNA.mRNA.MSTRG.8128.1,9.229365454
mRNA.mRNA.MSTRG.8129.1,5.047308982
mRNA.mRNA.MSTRG.8130.1,0.963983912
mRNA.mRNA.MSTRG.8131.1,5.41563785
mRNA.mRNA.MSTRG.8133.1,2.756923356
mRNA.mRNA.MSTRG.8134.1,4.346066349
mRNA.mRNA.MSTRG.8135.1,5.009800655
mRNA.mRNA.MSTRG.8136.1,2.25682152
mRNA.mRNA.MSTRG.8137.1,3.17352364
mRNA.mRNA.MSTRG.8138.1,4.533948326
mRNA.mRNA.MSTRG.8139.1,6.357618799
mRNA.mRNA.MSTRG.8140.1,4.24205066
mRNA.mRNA.MSTRG.8141.1,2.418235301
mRNA.mRNA.MSTRG.8142.1,4.130001321
mRNA.mRNA.MSTRG.8143.1,6.962521854
mRNA.mRNA.MSTRG.8145.1,6.982022617
mRNA.mRNA.MSTRG.8146.1,6.286207879
mRNA.mRNA.MSTRG.8148.1,2.92754657
mRNA.mRNA.MSTRG.8149.1,5.526034632
mRNA.mRNA.MSTRG.8150.1,5.095849807
mRNA.mRNA.MSTRG.8151.1,2.695250566
mRNA.mRNA.MSTRG.8152.1,8.995136667
mRNA.mRNA.MSTRG.8153.1,4.834952395
mRNA.mRNA.MSTRG.8154.1,2.49263273
mRNA.mRNA.MSTRG.8155.1,4.05832519
mRNA.mRNA.MSTRG.8156.1,3.173530714
mRNA.mRNA.MSTRG.8157.1,2.872883595
mRNA.mRNA.MSTRG.8158.1,5.747292768
mRNA.mRNA.MSTRG.8159.1,2.695249939
mRNA.mRNA.MSTRG.8160.1,3.875778486
mRNA.mRNA.MSTRG.8161.1,2.756923964
mRNA.mRNA.MSTRG.8162.1,2.492633358
mRNA.mRNA.MSTRG.8163.1,3.080107699
mRNA.mRNA.MSTRG.8164.1,3.383619306
mRNA.mRNA.MSTRG.8165.1,5.835695642
mRNA.mRNA.MSTRG.8166.1,5.806825808
mRNA.mRNA.MSTRG.8167.1,5.543639482
mRNA.mRNA.MSTRG.8168.1,2.816067732
mRNA.mRNA.MSTRG.8169.1,5.326917201
mRNA.mRNA.MSTRG.8170.1,4.602745914
mRNA.mRNA.MSTRG.8171.1,3.903313649
mRNA.mRNA.MSTRG.8172.1,5.357101196
mRNA.mRNA.MSTRG.8173.1,4.731218722
mRNA.mRNA.MSTRG.8174.1,4.325859412
mRNA.mRNA.MSTRG.8175.1,6.222052784
mRNA.mRNA.MSTRG.8176.1,5.367023596
mRNA.mRNA.MSTRG.8177.1,4.891043056
mRNA.mRNA.MSTRG.8179.1,5.326917206
mRNA.mRNA.MSTRG.8180.1,3.383619551
mRNA.mRNA.MSTRG.8182.1,5.306438102
mRNA.mRNA.MSTRG.8183.1,3.532114414
mRNA.mRNA.MSTRG.8184.1,2.563381535
mRNA.mRNA.MSTRG.8185.1,4.242074926
mRNA.mRNA.MSTRG.8186.1,4.305364972
mRNA.mRNA.MSTRG.8187.1,6.426734524
mRNA.mRNA.MSTRG.8187.2,0.9158672
mRNA.mRNA.MSTRG.8188.1,4.585851677
mRNA.mRNA.MSTRG.8189.1,1.996597908
mRNA.mRNA.MSTRG.8191.1,3.729619863
mRNA.mRNA.MSTRG.8193.1,1.485070996
mRNA.mRNA.MSTRG.8194.1,3.127574843
mRNA.mRNA.MSTRG.8195.1,2.756923235
mRNA.mRNA.MSTRG.8196.1,6.352633583
mRNA.mRNA.MSTRG.8197.1,4.668411961
mRNA.mRNA.MSTRG.8198.1,3.903313407
mRNA.mRNA.MSTRG.8199.1,3.173530893
mRNA.mRNA.MSTRG.8200.1,4.73121861
mRNA.mRNA.MSTRG.8201.1,6.420905897
mRNA.mRNA.MSTRG.8202.1,6.090493855
mRNA.mRNA.MSTRG.8203.1,5.526034747
mRNA.mRNA.MSTRG.8204.1,5.62858059
mRNA.mRNA.MSTRG.8205.1,2.816068016
mRNA.mRNA.MSTRG.8207.1,3.031024372
mRNA.mRNA.MSTRG.8208.1,4.263482039
mRNA.mRNA.MSTRG.8210.1,7.233227663
mRNA.mRNA.MSTRG.8211.1,4.918291076
mRNA.mRNA.MSTRG.8213.1,2.168818232
mRNA.mRNA.MSTRG.8214.1,2.418234533
mRNA.mRNA.MSTRG.8215.1,5.754870182
mRNA.mRNA.MSTRG.8216.1,3.600997924
mRNA.mRNA.MSTRG.8217.1,4.820581985
mRNA.mRNA.MSTRG.8218.1,6.544094672
mRNA.mRNA.MSTRG.8219.1,5.199440298
mRNA.mRNA.MSTRG.8220.1,5.490166108
mRNA.mRNA.MSTRG.8221.1,5.68519719
mRNA.mRNA.MSTRG.8222.1,3.93033324
mRNA.mRNA.MSTRG.8223.1,3.080107044
mRNA.mRNA.MSTRG.8224.1,2.492632986
mRNA.mRNA.MSTRG.8225.1,5.264574744
mRNA.mRNA.MSTRG.8226.1,3.56696767
mRNA.mRNA.MSTRG.8228.1,6.225999412
mRNA.mRNA.MSTRG.8228.2,6.748739801
mRNA.mRNA.MSTRG.8229.1,4.806067271
mRNA.mRNA.MSTRG.8230.1,2.168817385
mRNA.mRNA.MSTRG.8231.1,5.425167266
mRNA.mRNA.MSTRG.8232.1,4.516223476
mRNA.mRNA.MSTRG.8233.1,2.695250298
mRNA.mRNA.MSTRG.8234.1,2.168818506
mRNA.mRNA.MSTRG.8235.1,4.715771601
mRNA.mRNA.MSTRG.8237.1,2.256835907
mRNA.mRNA.MSTRG.8239.1,3.538893409
mRNA.mRNA.MSTRG.8239.2,4.420513044
mRNA.mRNA.MSTRG.8240.1,6.205545918
mRNA.mRNA.MSTRG.8242.1,9.208005286
mRNA.mRNA.MSTRG.8243.1,2.339791583
mRNA.mRNA.MSTRG.8244.1,3.600998211
mRNA.mRNA.MSTRG.8247.1,4.405043918
mRNA.mRNA.MSTRG.8248.1,4.242074912
mRNA.mRNA.MSTRG.8249.1,5.095849628
mRNA.mRNA.MSTRG.8250.1,7.219601608
mRNA.mRNA.MSTRG.8251.1,4.776592278
mRNA.mRNA.MSTRG.8252.1,4.365995125
mRNA.mRNA.MSTRG.8253.1,3.729619839
mRNA.mRNA.MSTRG.8254.1,6.61658648
mRNA.mRNA.MSTRG.8255.1,3.218066997
mRNA.mRNA.MSTRG.8257.1,4.346067141
mRNA.mRNA.MSTRG.8258.1,5.603619379
mRNA.mRNA.MSTRG.8259.1,3.875777969
mRNA.mRNA.MSTRG.8262.1,4.365995327
mRNA.mRNA.MSTRG.8264.1,1.485036557
mRNA.mRNA.MSTRG.8265.1,3.422201683
mRNA.mRNA.MSTRG.8265.2,-0.898822402
mRNA.mRNA.MSTRG.8266.1,4.365994727
mRNA.mRNA.MSTRG.8267.1,3.383619656
mRNA.mRNA.MSTRG.8268.1,2.075078259
mRNA.mRNA.MSTRG.8269.1,2.256836341
mRNA.mRNA.MSTRG.8270.1,6.557154938
mRNA.mRNA.MSTRG.8271.1,4.004451391
mRNA.mRNA.MSTRG.8271.2,4.201809622
mRNA.mRNA.MSTRG.8272.1,5.131212895
mRNA.mRNA.MSTRG.8273.1,4.791400909
mRNA.mRNA.MSTRG.8274.1,4.849180795
mRNA.mRNA.MSTRG.8275.1,3.819079203
mRNA.mRNA.MSTRG.8277.1,3.261269908
mRNA.mRNA.MSTRG.8278.1,2.418235721
mRNA.mRNA.MSTRG.8279.1,5.095849949
mRNA.mRNA.MSTRG.8280.1,2.418237459
mRNA.mRNA.MSTRG.8282.1,2.339792171
mRNA.mRNA.MSTRG.8283.1,1.623952003
mRNA.mRNA.MSTRG.8284.1,2.256840763
mRNA.mRNA.MSTRG.8285.1,1.623952469
mRNA.mRNA.MSTRG.8287.1,4.834952254
mRNA.mRNA.MSTRG.8288.1,3.760060109
mRNA.mRNA.MSTRG.8289.1,4.533947925
mRNA.mRNA.MSTRG.8290.1,4.87722347
mRNA.mRNA.MSTRG.8292.1,4.863270396
mRNA.mRNA.MSTRG.8293.1,4.86327016
mRNA.mRNA.MSTRG.8294.1,6.814474793
mRNA.mRNA.MSTRG.8295.1,3.261269875
mRNA.mRNA.MSTRG.8297.1,3.930333008
mRNA.mRNA.MSTRG.8298.1,7.894010808
mRNA.mRNA.MSTRG.8299.1,5.849916866
mRNA.mRNA.MSTRG.8300.1,4.082614694
mRNA.mRNA.MSTRG.8301.1,1.623953394
mRNA.mRNA.MSTRG.8303.1,1.159346887
mRNA.mRNA.MSTRG.8304.1,3.532114542
mRNA.mRNA.MSTRG.8305.1,2.168818916
mRNA.mRNA.MSTRG.8306.2,4.53393721
mRNA.mRNA.MSTRG.8308.1,6.91596802
mRNA.mRNA.MSTRG.8309.1,2.872884588
mRNA.mRNA.MSTRG.8310.1,5.022411712
mRNA.mRNA.MSTRG.8311.1,4.38565142
mRNA.mRNA.MSTRG.8312.1,6.952641005
mRNA.mRNA.MSTRG.8314.1,3.422200296
mRNA.mRNA.MSTRG.8315.1,4.891042988
mRNA.mRNA.MSTRG.8316.1,2.075077279
mRNA.mRNA.MSTRG.8318.1,2.418235074
mRNA.mRNA.MSTRG.8319.1,4.198284448
mRNA.mRNA.MSTRG.8321.1,0.737962195
mRNA.mRNA.MSTRG.8322.1,4.849180676
mRNA.mRNA.MSTRG.8323.1,4.082614763
mRNA.mRNA.MSTRG.8324.1,1.867078325
mRNA.mRNA.MSTRG.8325.1,3.127575062
mRNA.mRNA.MSTRG.8326.1,1.33139731
mRNA.mRNA.MSTRG.8327.1,4.635952541
mRNA.mRNA.MSTRG.8328.1,3.422200628
mRNA.mRNA.MSTRG.8329.1,5.142810555
mRNA.mRNA.MSTRG.8330.1,7.254764924
mRNA.mRNA.MSTRG.8331.1,3.501697373
mRNA.mRNA.MSTRG.8333.1,2.872883945
mRNA.mRNA.MSTRG.8334.1,5.806825806
mRNA.mRNA.MSTRG.8335.1,4.635952705
mRNA.mRNA.MSTRG.8336.1,2.563381211
mRNA.mRNA.MSTRG.8337.1,4.461704365
mRNA.mRNA.MSTRG.8338.1,2.630821945
mRNA.mRNA.MSTRG.8339.1,3.218066552
mRNA.mRNA.MSTRG.8341.1,4.033618652
mRNA.mRNA.MSTRG.8342.1,3.69852387
mRNA.mRNA.MSTRG.8343.1,2.695251011
mRNA.mRNA.MSTRG.8344.1,4.033618801
mRNA.mRNA.MSTRG.8345.1,4.863270208
mRNA.mRNA.MSTRG.8346.1,5.142810859
mRNA.mRNA.MSTRG.8349.1,5.306437841
mRNA.mRNA.MSTRG.8351.1,1.485071273
mRNA.mRNA.MSTRG.8352.1,4.918291173
mRNA.mRNA.MSTRG.8353.1,4.325859613
mRNA.mRNA.MSTRG.8354.1,3.903313933
mRNA.mRNA.MSTRG.8356.1,3.34397781
mRNA.mRNA.MSTRG.8358.1,3.218066992
mRNA.mRNA.MSTRG.8360.1,4.498278303
mRNA.mRNA.MSTRG.8361.1,3.460945745
mRNA.mRNA.MSTRG.8362.1,3.982900428
mRNA.mRNA.MSTRG.8363.1,6.604055715
mRNA.mRNA.MSTRG.8365.1,7.090805136
mRNA.mRNA.MSTRG.8366.1,5.952328979
mRNA.mRNA.MSTRG.8367.1,4.346066804
mRNA.mRNA.MSTRG.8368.1,5.569651187
mRNA.mRNA.MSTRG.8369.1,4.715771669
mRNA.mRNA.MSTRG.8370.1,5.421291053
mRNA.mRNA.MSTRG.8370.2,2.016531103
mRNA.mRNA.MSTRG.8371.1,3.496398631
mRNA.mRNA.MSTRG.8372.1,5.754870232
mRNA.mRNA.MSTRG.8373.1,2.41823469
mRNA.mRNA.MSTRG.8374.1,5.792171359
mRNA.mRNA.MSTRG.8375.1,4.7765924
mRNA.mRNA.MSTRG.8376.1,5.357100961
mRNA.mRNA.MSTRG.8377.1,0.478051055
mRNA.mRNA.MSTRG.8378.1,7.860990112
mRNA.mRNA.MSTRG.8379.1,4.877223268
mRNA.mRNA.MSTRG.8381.1,6.084492419
mRNA.mRNA.MSTRG.8382.1,2.980213041
mRNA.mRNA.MSTRG.8383.1,0.963986192
mRNA.mRNA.MSTRG.8384.1,4.058324316
mRNA.mRNA.MSTRG.8385.1,2.631382381
mRNA.mRNA.MSTRG.8386.1,5.165729854
mRNA.mRNA.MSTRG.8388.1,3.343977864
mRNA.mRNA.MSTRG.8389.1,5.034914073
mRNA.mRNA.MSTRG.8390.1,2.492632716
mRNA.mRNA.MSTRG.8392.1,2.922446294
mRNA.mRNA.MSTRG.8392.2,6.449647377
mRNA.mRNA.MSTRG.8393.1,6.926071004
mRNA.mRNA.MSTRG.8394.1,2.339791459
mRNA.mRNA.MSTRG.8395.1,5.932419854
mRNA.mRNA.MSTRG.8396.1,7.249410667
mRNA.mRNA.MSTRG.8397.1,4.220345715
mRNA.mRNA.MSTRG.8398.1,4.175880318
mRNA.mRNA.MSTRG.8399.1,-0.28771701
mRNA.mRNA.MSTRG.8400.1,2.075080072
mRNA.mRNA.MSTRG.8401.1,2.256836045
mRNA.mRNA.MSTRG.8402.1,4.668412127
mRNA.mRNA.MSTRG.8404.1,2.075088435
mRNA.mRNA.MSTRG.8405.1,4.05832453
mRNA.mRNA.MSTRG.8407.1,2.269503107
mRNA.mRNA.MSTRG.8409.1,1.750624455
mRNA.mRNA.MSTRG.8410.1,4.365994667
mRNA.mRNA.MSTRG.8411.1,5.177138116
mRNA.mRNA.MSTRG.8412.1,3.698523183
mRNA.mRNA.MSTRG.8414.1,2.168815141
mRNA.mRNA.MSTRG.8415.1,3.173529114
mRNA.mRNA.MSTRG.8416.1,2.492633152
mRNA.mRNA.MSTRG.8419.1,6.565796575
mRNA.mRNA.MSTRG.8422.1,4.984241615
mRNA.mRNA.MSTRG.8424.1,3.26126935
mRNA.mRNA.MSTRG.8425.1,4.516223559
mRNA.mRNA.MSTRG.8426.1,2.816064849
mRNA.mRNA.MSTRG.8427.1,2.563381533
mRNA.mRNA.MSTRG.8428.1,5.508211681
mRNA.mRNA.MSTRG.8430.1,4.106502331
mRNA.mRNA.MSTRG.8431.1,3.343977911
mRNA.mRNA.MSTRG.8432.1,1.867077537
mRNA.mRNA.MSTRG.8433.1,1.867077969
mRNA.mRNA.MSTRG.8434.1,1.750682363
mRNA.mRNA.MSTRG.8435.1,7.747885374
mRNA.mRNA.MSTRG.8436.1,1.62394291
mRNA.mRNA.MSTRG.8437.1,4.130001413
mRNA.mRNA.MSTRG.8438.1,5.306438053
mRNA.mRNA.MSTRG.8439.1,2.075078681
mRNA.mRNA.MSTRG.8440.1,2.037255104
mRNA.mRNA.MSTRG.8440.2,2.894198062
mRNA.mRNA.MSTRG.8441.1,2.980213846
mRNA.mRNA.MSTRG.8443.1,2.339794081
mRNA.mRNA.MSTRG.8444.1,2.630821798
mRNA.mRNA.MSTRG.8445.1,6.9723051
mRNA.mRNA.MSTRG.8446.2,2.017759315
